id,duration,length_cycling,length_local,partition,end_of_facility,length_bike_lane,length_seperate_cycling_link,length_collector,elev_m3,intersections,intersections_disc,length_arterial,length,elev_m2,avg_speed,length_inverse,traffic_lights,length_designated_roadway,length_other_road,change_of_facility_type,length_offroad,right_turn,left_turn,length_highway
1466,1726,949.2885880300545,3187.578224712383,"[263, 93]",0,908.4360158313667,40.85257219868774,892.6801495069074,0.6203065565598503,92,16,5233.992360019465,10322.000815425341,8.507218184382602,5.980301747059873,2468.431722427254,34,0,0,0,0,12,9,0
1134,1094,2519.1462085206745,1019.7198613527296,"[75, 274]",1,1061.8300108391957,1178.1121983115195,705.9538649838441,0.006466744141571855,48,20,1283.0585601729222,5681.4271674755655,2.2643455634276735,5.193260664968524,964.4395376266343,15,279.20399936995915,0,4,0,4,4,0
1278,979,2050.0946993087996,607.2345365914625,"[82, 407]",0,0,2035.4542633046015,129.31887367810074,-0.16145412529883704,50,24,1715.3051495948023,4631.014115853079,4.960923455418904,4.730351497296301,1529.8656624303403,11,14.640436004198106,0,6,0,4,4,0
1717,675,0,2075.639778025694,"[366, 342]",0,0,0,355.58693689949064,-0.010147226336551168,17,1,329.20048081638055,3020.820746010133,0.5982346178310743,4.475289994089086,16.609802526946964,3,0,0,0,0,3,3,0
1422,944,2041.080305207783,1247.8682945271755,"[407, 82]",0,0,2041.080305207783,44.070968411321445,0.40843961680527663,57,27,1540.5929263018006,4905.922053234978,5.139397378211242,5.196951327579426,448.57195392131655,5,0,0,5,0,7,3,0
1586,626,108.06929379407151,353.79918930315785,"[79, 233]",1,108.06929379407151,0,0,-1.7366256286413275,38,2,2768.629679458065,3230.498162555294,10.508995516252032,5.16054019577523,63.320171497014385,19,0,0,1,0,1,2,0
1709,659,141.73210170562507,311.2781517787139,"[261, 42]",0,141.73210170562507,0,234.68672803402177,1.4443516483575298,46,7,4069.00577282,4815.267883936989,9.216216824435152,7.306931538599376,0,26,0,0,0,0,2,4,0
1830,1158,943.661258912505,3388.378906015241,"[645, 17]",0,305.9173055569957,3.49188007041613,568.5847678686702,-0.2774272751500951,52,7,1641.6887906449513,6699.9647799935665,14.362252849147215,5.785807236609298,1589.7886885049575,18,10.651935286396517,0,1,623.6001379986967,10,9,0
1825,2587,2915.069287750258,5211.581887930147,"[155, 272]",3,2915.069287750258,0,1208.0513014966941,-0.783225986521494,84,23,462.6163165042002,10678.085294949593,4.384079758595205,4.127593851932583,470.90448939554346,22,0,0,1,0,7,10,0
1206,5508,10799.627839728848,2054.636825011747,"[226, 301]",1,186.9594058597846,9582.403583123845,495.8677268661207,-36.7031899074089,101,58,1404.801738222584,15830.043690496559,75.458581101266,2.874009384621743,687.9907333459516,35,1030.2648507452234,0,28,0,16,16,0
1660,313,875.3622803021331,469.6402963200503,"[407, 421]",0,0,0,0,-0.00037962087997297226,17,3,0,1617.1838359760197,0.07751905934055002,5.166721520690159,0,3,875.3622803021331,0,2,0,0,0,0
1289,1118,2065.8213760500394,1425.7347297009599,"[8, 693]",0,180.21153907335622,1885.6098369766826,1593.3574558267374,-0.29767352374056844,46,7,516.021703226455,6231.757995545627,3.490536349127752,5.57402325182972,554.1339335101823,11,0,0,4,0,9,7,293.0396041885474
1812,1862,3836.781883813144,1658.3389302543285,"[58, 270]",0,265.69332963957066,3073.83002724106,69.57374748974742,0.10955331154759249,64,20,2548.282795229167,8167.271936802227,3.413011935612873,4.386289976800337,962.4494316358409,26,497.2585269325127,0,10,0,5,8,0
1297,1520,3437.5048004231353,4121.049082457972,"[311, 368]",3,1980.954308638074,140.99803808471557,1628.980578435141,0.0849362073530309,68,22,0,9517.052880854191,3.897386551857185,6.261219000561968,329.90519719984474,8,76.45303034335713,0,2,1239.0994233569886,5,4,0
1655,1094,1076.9996942669468,294.67178532127383,"[791, 780]",0,337.1070589384781,739.8926353284689,63.91227397469311,0.03745358228706508,19,14,1352.708269153985,3483.5945037134716,0.6269416605527014,3.184272855313959,0,6,0,0,2,0,1,1,0
1264,2741,3722.9078932388884,8171.331594664806,"[414, 112]",1,1952.5224128489967,365.4445425848768,2022.2758727321288,0.11313219616330715,169,49,5357.312414954272,21212.851403006174,10.251788363690567,7.739092084278064,8638.338746762678,41,1404.9409378050148,141.1912182327383,9,0,14,25,1797.8324091833251
1674,1138,819.8153680873601,2005.8057678380733,"[292, 209]",0,523.3301071010943,196.37139559171044,2253.937285883689,-0.21912439809697934,55,27,314.05147151154773,5559.200678492246,3.027680732854659,4.885062107638177,878.0664669143744,17,100.11386539455536,0,5,0,10,6,0
1177,1485,870.9007332761715,2505.117593339,"[35, 198]",0,328.36073967134325,71.82990212536299,729.991232676706,0.18523866621481655,41,11,1673.4032648331806,5846.04229025454,12.947290485908194,3.936728814986222,1097.1972054153712,15,0,0,1,470.71009147946523,7,9,0
1560,2645,1675.947818456601,980.1460681780682,"[774, 771]",1,1395.9160894708925,280.0317289857084,3245.1714441651598,1.2629337627177144,52,19,1420.3397021963037,8758.991472922991,4.036031822892733,3.3115279670786357,412.97397391895475,2,0,0,1,0,4,6,0
1662,3359,2776.0110919974477,3623.8130250338622,"[261, 577]",0,773.6329164208584,1828.33636641063,6607.912556239787,-1.1167374670917671,185,22,6175.137923076226,19394.7624111876,42.05611158139233,5.773969160817981,862.4418621922011,44,174.0418091659592,0,2,0,10,7,0
1568,502,1559.2376921706455,651.4944529497241,"[79, 209]",0,298.8240972639985,975.3830539506955,0,0.005084850756825751,13,4,0,2307.3531451834747,1.1310859896235141,4.596321006341583,85.38857019043765,4,285.03054095595144,0,3,0,1,3,0
1138,540,748.3444667898287,133.69205520697523,"[41, 394]",0,57.50550463231049,690.8389621575183,382.1358070779213,-0.015855857521323465,34,19,1020.3858702390179,2289.625312739049,1.5874537304145344,4.240046875442683,293.88280246782523,9,0,0,2,0,5,3,0
1132,1556,558.5791891153809,1626.7630581116832,"[24, 258]",0,141.8880985432783,63.87980555657173,191.47630506462784,0.3040372369255178,54,10,3136.6738045197653,5644.244069215615,6.1722159130558785,3.627406214148853,753.6150074719636,22,352.811285015531,0,0,0,8,4,0
1268,1228,1105.8205943502207,3068.053544591316,"[282, 220]",1,783.9784883736361,302.324940754845,57.40541793789981,0.009915873923475932,27,9,34.84742811694741,4391.232939996856,1.0266461718933215,3.575922589573987,55.62876005171779,2,0,0,2,19.51716522173956,1,3,0
1773,1071,918.5067192186194,1140.7825240131497,"[266, 47]",0,918.5067192186194,0,683.2050690203306,-0.17312421040212697,46,9,2727.1980473507283,5469.692359602827,2.4571175467875275,5.107089037911137,0,20,0,0,0,0,3,2,0
1355,10567,14870.56970179122,6895.3698402694,"[627, 627]",2,1161.6078007242802,10194.107776920158,4378.77652240416,0.6824223972196412,311,108,12717.834167987254,41255.044802052784,19.234031413572552,3.904139756037928,2504.2037693601656,63,1184.7186005698686,0,18,2330.1355235769106,23,20,0
1516,7237,8980.724905413645,8520.540428061498,"[627, 627]",4,1972.630739754459,3264.817475638522,6017.158652439931,-0.13481188082513912,253,46,7476.561445312321,33648.46110425774,11.789718298943834,4.649504090680909,686.2940588183125,43,1687.6787919518451,87.74865966358557,12,2055.5978980688205,30,24,0
1708,873,411.251824971172,106.74700475757727,"[198, 252]",0,0,411.251824971172,1389.0237864148753,-0.38960996954821236,41,9,2100.7319518382315,4055.2450716324875,4.350351709654706,4.645183358112815,92.01374679745976,13,0,0,1,0,1,4,0
1332,4674,5599.053059278708,2303.613578357665,"[137, 576]",1,100.36575206341902,5014.759679230263,3360.62418339925,-1.4714906425708443,230,40,10927.558961908291,22249.73590529407,24.75190806784749,4.760320048201556,863.4099448106386,92,483.9276279850263,0,14,0,6,10,0
1331,1820,6118.446128963771,2095.438198356997,"[312, 106]",0,1601.7856864157934,4110.778448550652,2029.85264687836,-0.19615903110386418,69,36,951.2956044980584,11268.172167153267,4.569414216722274,6.191303388545751,1247.4162000524884,31,405.8819939973249,0,11,0,6,4,0
1626,659,1427.2452870774962,1044.5136288035164,"[30, 209]",0,185.50221758412542,1024.456302217629,54.35809610970318,0.0247503981090487,15,3,113.13233861839406,2732.06689786652,2.3924377068929537,4.145776779767101,385.8688775625669,6,217.28676727574174,0,2,0,3,4,0
1470,1637,1041.7227358153064,3639.908459760535,"[14, 198]",0,465.8031917630626,167.1150353333489,585.9742689290135,1.041462744297195,51,9,966.0802751284648,6331.413874834173,18.39203599415249,3.867693265017821,1021.3572715046748,19,0,0,1,408.8045087188949,8,8,0
1166,455,145.90509093878381,0,"[209, 248]",0,0,0,2332.1526204165425,-0.18534479038140578,41,4,0,2478.0577113553263,1.6104776750019298,5.44628068429742,0,16,145.90509093878381,0,0,0,0,1,0
1194,2964,5307.210989409197,3337.5286339039,"[287, 847]",1,100.36575206341902,5206.845237345778,226.15673111737198,1.353915331740164,49,20,302.1824792334935,14975.177712320978,10.42411273179379,5.052354153954446,1383.1244648848565,19,0,0,6,0,7,5,0
1835,1579,0,2015.1395086350817,"[11, 198]",1,0,0,384.3235303686813,4.268579099717412,48,6,3044.9009778007953,5616.723182207658,21.99214178567602,3.557139444083381,966.111325441801,15,0,118.94569331051233,0,0,7,4,0
1617,6688,16151.172327634153,2650.0506064788756,"[138, 155]",5,0,15018.117290288148,2630.963897203436,0.0021766827204764026,216,15,5171.012611914604,27499.45923752355,10.64981223243632,4.111761249629717,916.5593014457113,30,1133.0550373460087,157.36924119963544,5,0,25,18,0
1541,275,0,1025.888624580158,"[376, 363]",0,0,0,0,0.0057638684100759065,18,2,582.5817271037629,1608.4703516839209,0.7354820785618602,5.8489830970324395,17.661964202472333,3,0,0,0,0,0,2,0
1223,859,1587.9245338208827,1846.098137488721,"[658, 115]",0,685.5939156321097,902.3306181887733,248.0209165203483,-0.14728005945498548,38,12,229.84569933518145,3933.9444994918726,3.9597396921967105,4.579679277638967,335.5088015337198,11,0,0,7,0,4,5,0
1373,7237,8980.724905413645,8520.540428061498,"[627, 627]",4,1972.630739754459,3264.817475638522,6017.158652439931,-0.13481188082513912,253,46,7476.561445312321,33648.46110425774,11.789718298943834,4.649504090680909,686.2940588183125,43,1687.6787919518451,87.74865966358557,12,2055.5978980688205,30,24,0
1486,828,669.595635242974,590.2497763155504,"[9, 92]",0,0,669.595635242974,1428.8861946312368,-0.6535486551322235,41,17,650.7551227731045,3552.2903633311153,6.365174278176883,4.290205752815357,694.0047578107569,26,0,0,0,0,3,2,0
1412,1437,1740.0179156702084,3895.820370909997,"[208, 275]",0,265.0678304319869,934.1024276089688,264.8216289405299,0.14443113404014743,43,11,593.274590379353,6567.84103018972,2.515278633056957,4.570522637571134,1502.9599064479469,6,153.15050417207175,0,6,387.6971534571807,6,5,0
1454,915,1021.8755581249338,826.2200579534001,"[1, 214]",0,312.5991146741544,709.2764434507794,0,0.04873326204510019,26,4,1540.5915354887572,3433.002384251309,1.4408501275344445,3.7519151740451466,88.51730980396384,10,0,0,4,0,3,4,0
1816,1118,2090.0724210640756,885.5304403057228,"[82, 407]",0,0,2090.0724210640756,63.438570154318946,-0.5081908925885519,53,26,1749.349922294578,4882.753049615807,4.771866722938609,4.367399865488199,1797.1186617244134,11,0,0,6,0,4,4,0
1534,1514,2498.627138302818,709.291720402809,"[234, 134]",0,0,2498.627138302818,1933.5034235203495,-2.1223410130406424,69,34,2255.6347824104137,7510.7650095675035,11.30831122259986,4.96087517144485,1098.0752892699115,38,0,0,3,0,7,7,0
1484,2348,2739.523307052384,983.0905634657868,"[143, 101]",0,22.44343411434756,2717.0798729380367,1407.5196702854744,-0.010270977941850501,118,36,4294.495841550456,9428.897352392682,8.216915744037419,4.015714374954293,2206.9801324927225,57,0,0,3,0,7,4,0
1551,6661,3699.3748270597957,6303.863011955816,"[641, 26]",2,512.9601770412057,161.03006172860876,4664.491798442235,-9.143807781520144,161,33,5219.495008345597,26505.97380741424,137.54225660588554,3.979278457801267,2765.340525033299,39,754.9659948484008,2460.280396760385,1,2270.418593441581,25,14,0
1394,1900,5032.032446204259,1738.189711172004,"[201, 281]",1,1141.5087199736888,916.6790885145714,2114.4130617883393,-0.3263239905992527,49,22,3033.1164285088,11917.751647673405,5.251829469754459,6.272500867196529,2923.1998613696783,14,303.68760656146446,0,6,2670.1570311545347,4,8,0
1311,2991,6324.37763229111,2464.619241484947,"[97, 97]",0,587.067257030832,4191.375362774107,2424.2997483559993,0.03352404175144095,120,57,2648.5146276541323,15917.976526583987,6.169673542568635,5.3219580496770265,1196.0970918794692,41,0,242.22226242226495,8,1545.93501248617,6,6,0
1353,381,1396.910156123575,390.81285872445943,"[425, 426]",0,331.6287052026178,1065.2814509209572,-74.31037236563861,0.00554900120172051,12,5,0,1735.5628508374627,0.34711600801830633,4.555283073064206,13.263128008733364,1,0,0,1,0,2,1,0
1258,1304,330.5412755108261,2822.0531755869993,"[76, 264]",1,0,42.46254874156764,2347.1517169824215,-0.2475409144724119,64,17,710.1910961820903,6358.680794070675,8.188575960274079,4.876288952508186,383.3576305362684,12,276.3810133238521,120.56050031549378,1,11.697713445406407,3,10,0
1719,1229,1747.0828012430982,1877.3237276735047,"[366, 417]",0,469.3106209430575,389.8095579231573,259.2650309959494,-0.20761119765887254,43,18,1051.4698323787943,4955.680920685181,2.7850421122620577,4.032287160850433,45.86120311287232,17,887.9626223768835,0,3,0,6,5,0
1735,1522,2988.711913265662,1940.1003837015048,"[407, 68]",1,0,2821.6712901134765,2692.03961786534,0.30186346583272844,85,41,1722.171448513419,9576.05934053082,7.9929206551112255,6.2917604077075024,1235.8060436348162,10,167.04062315218525,76.11328341333233,8,0,10,7,0
1765,1130,2770.7786978608624,932.1054071303669,"[239, 252]",0,0,0,144.67336724263615,0.0008947163150600068,43,2,2094.4311655381703,6090.056630882494,0.6253480479764963,5.389430646798667,173.35751083129324,12,36.06877226529911,0,0,2734.709925595563,4,7,0
1818,1205,2575.0168092623658,936.8430328963959,"[74, 407]",0,551.4937185786443,1786.501836829469,0,-0.12694212768646598,61,37,2224.4838728200198,5817.367160192084,6.506936933856037,4.8276905893710245,2231.2026903053097,14,237.0212538542519,0,5,0,5,5,0
1152,614,1369.6214489438753,86.42315423748538,"[258, 91]",0,1369.6214489438753,0,16.588131241034716,-0.012263910733766353,23,3,1306.5882241471832,2800.901263372231,0.5355385240692562,4.561728441974317,0,14,0,0,0,0,0,1,0
1623,833,1381.4912610295075,715.9065277999633,"[555, 366]",0,1381.4912610295075,0,2115.4758060581958,0.026980891551854055,45,35,151.96523843333125,4373.953089212808,1.2036266471797676,5.250844044673238,0,12,0,0,1,0,3,3,0
1499,2837,802.6779118964786,821.9698898894678,"[8, 320]",2,297.5183331798673,416.6302033593398,4561.357049416754,-0.048163709634921184,109,11,8230.59767390127,14436.94253767317,44.240820299238585,5.088805970276056,1669.6265041412817,37,88.52937535727145,0,5,0,8,8,0
1204,1891,2098.1832312581887,2041.8884045279149,"[337, 9]",0,848.4042432863529,546.5419739401972,1829.5257498304989,0.11188680429884611,91,18,3667.0001440101937,9857.959925894298,4.677340147308647,5.213093562080538,1413.5685714271588,37,703.2370140316386,0,5,0,11,15,0
1424,7237,8980.724905413645,8520.540428061498,"[627, 627]",4,1972.630739754459,3264.817475638522,6017.158652439931,-0.13481188082513912,253,46,7476.561445312321,33648.46110425774,11.789718298943834,4.649504090680909,686.2940588183125,43,1687.6787919518451,87.74865966358557,12,2055.5978980688205,30,24,0
1807,1146,2710.8129205315536,1684.3211555406774,"[252, 239]",0,0,0,223.7360785248563,0.025395593517990006,45,3,1465.3809614378722,6191.850448474938,1.598177066425082,5.403010862543576,575.2207443302071,8,0,0,0,2710.8129205315536,7,7,0
1151,532,1517.745157963893,539.3867807389863,"[75, 209]",0,275.8922632880481,737.2167588889713,87.52170406378121,0.019315931792941735,15,5,0,2646.2808166237755,1.2936387750426608,4.974212061322886,284.61332637982974,5,504.6361357868736,0,4,0,0,2,0
1243,2327,3736.0707830657843,618.6543023853214,"[316, 348]",0,869.2497541397945,330.5293356027668,1568.8832920234272,1.1083673608186513,53,23,1409.2780224200228,7668.105615475868,11.428822859666584,3.295275296723622,0,14,134.47619054978145,0,3,2401.815502773442,2,3,0
1145,604,108.36136617276293,1946.5456696824972,"[240, 292]",0,108.36136617276293,0,96.11885311951829,-0.006832886948776912,20,5,442.99043887022935,2638.8545924573673,1.0734891000287439,4.3689645570486215,175.6508127017842,4,0,0,0,0,4,4,0
1531,1417,681.0090509515712,1833.0562353020437,"[377, 55]",2,92.03522118176488,97.22882856837514,1458.151247730149,1.6484670520469098,94,12,5028.274072450894,9000.490606434654,18.667056744770353,6.35179294737802,241.91006325783115,53,491.74500120143125,0,1,0,7,6,0
1607,289,0,458.8716490675137,"[398, 106]",0,0,0,565.6355167756626,0.01119635377986392,13,0,90.082895526352,1114.5900613695283,0.34672726722983,3.856713015119475,278.77458100798424,6,0,0,0,0,2,2,0
1175,972,1040.106833417453,718.5776282418296,"[16, 228]",0,713.0459283795767,179.17779106783195,957.5933948271888,0.17757662418519407,49,10,1711.1262728106788,4782.710092582958,2.1860742750477336,4.920483634344607,380.45013106175617,27,147.88311397004435,0,4,0,8,4,0
1482,1870,3664.558413323851,448.15633266467916,"[98, 179]",0,1613.4497250782101,1833.8219209698996,1986.3851941847545,0.8428019435658857,89,46,2612.4031875289447,8712.424757629271,11.67519422032762,4.6590506725290215,48.552720129741346,37,217.28676727574174,0,5,0,7,6,0
1685,7170,13412.76624542366,4071.4390142424227,"[627, 818]",6,3342.474959698064,6552.284499170571,18100.258275510165,0.20502987402919406,330,127,3358.0813210227484,40900.72212397502,16.75874209817996,5.704424285073225,696.175825528644,31,3518.0067865550263,158.19088394030808,7,0,19,18,419.83022444732774
1465,6661,3699.3748270597957,6303.863011955816,"[641, 26]",2,512.9601770412057,161.03006172860876,4664.491798442235,-9.143807781520144,161,33,5219.495008345597,26505.97380741424,137.54225660588554,3.979278457801267,2765.340525033299,39,754.9659948484008,2460.280396760385,1,2270.418593441581,25,14,0
1808,2782,8030.331632748723,2413.5411990187995,"[269, 590]",0,108.8057613146014,6502.944105374255,1498.7531081919403,0.07404781337154674,96,51,2181.623016096138,15204.050742404272,5.101412729727242,5.465151237384713,773.9446965310918,20,385.16171489761035,0,13,1033.4200511622557,8,10,0
1096,603,2300.2280814677674,736.6773923413225,"[364, 264]",0,846.164940721518,201.09710994157692,426.66423858017083,0.14990437073485327,22,6,0,3536.510766864946,1.3758517063316278,5.864860309892117,0,2,0,0,0,1252.9660308046723,2,3,0
1591,441,285.4513154001687,1138.7903370234826,"[232, 264]",0,100.36575206341902,173.62244313291035,0,0.012221093604749152,20,7,768.0783729931815,2192.320025416833,0.6460186922686105,4.971247223167421,235.75058184893845,6,11.463120203839388,0,1,0,3,2,0
1634,873,411.251824971172,106.74700475757727,"[198, 252]",0,0,411.251824971172,1389.0237864148753,-0.38960996954821236,41,9,2100.7319518382315,4055.2450716324875,4.350351709654706,4.645183358112815,92.01374679745976,13,0,0,1,0,1,4,0
1547,1094,1886.2753662023438,1795.2906595247582,"[403, 224]",0,775.4699082841533,0,814.7352630431458,0.3218761631697789,53,24,243.19390633707195,4739.49519510732,3.418127555023307,4.332262518379634,745.84650463034,20,1110.8054579181908,0,5,0,4,5,0
1838,606,61.27306712670611,8.485380990428993,"[269, 255]",0,0,61.27306712670611,531.4342736673457,0.00030872933294976985,12,2,186.36408427356253,1143.7733652058894,0.046654311133946066,1.8874147940691244,0,6,0,64.42679991141867,0,0,2,6,0
1629,8496,29005.896564225903,556.7080567580261,"[211, 211]",2,1035.4606552311202,27350.29551159086,2093.4380959433965,-1.2927907710741826,248,64,2913.2715175847993,38191.05721768417,53.30988935769743,4.49518093428486,1029.248978421418,22,382.8746732610316,2732.6317113960145,20,237.2657241428937,13,17,0
1420,652,109.96631535361351,438.68589210353844,"[639, 302]",0,0,0,41.22239961749885,-0.037840870047330395,25,3,1776.8331556254209,3197.2823925107564,0.9264491838520165,4.903807350476621,1164.5536192754162,3,109.96631535361351,0,0,0,2,2,0
1768,2001,4342.114851585786,2501.2842394315876,"[318, 8]",1,2829.839032110516,945.6068319134868,269.320138739765,0.21343071791902476,82,37,3046.636029426517,10182.647887102235,4.568200534290083,5.088779553774231,0,40,566.6689875617822,0,6,0,7,6,0
1170,2291,9107.519749616904,-60.420296604163724,"[682, 729]",0,0,8822.222925369366,3533.7092038722394,3.0289517442179092,82,23,0,12761.982595876381,10.850168378779463,5.570485637658831,254.8684890809609,0,65.15627121894474,0,4,220.1405530285944,1,7,0
1701,2311,1719.2221514376117,3101.1738330317326,"[30, 198]",0,351.1475390026859,839.0043818956401,819.2113120964491,0.003943460186458643,48,11,26.179858369572557,6709.667943642368,14.868070307312342,2.903361291061172,534.2845947524738,13,529.070230539286,0,3,0,11,10,0
1670,1065,2120.6893114420104,1774.168750392972,"[233, 267]",0,219.1309664377323,1901.5583450042782,842.4289945938583,0.1739517558833561,34,21,206.82864059004763,4973.315941830712,2.7888254172187454,4.669780227071091,0,16,0,0,4,0,2,5,0
1731,1132,180.57227253029495,192.2448356579513,"[273, 30]",1,180.57227253029495,0,2.658958511427045,1.489323768846803,49,8,5369.586514752853,5989.548651416418,9.437763963134932,5.291120716798956,0,30,0,0,0,0,3,1,0
1358,976,1858.288383511032,1913.9096384317704,"[408, 351]",0,761.0749681004384,312.5912544855177,682.1994585756571,0.13363186113300896,29,15,239.52744122185567,4693.924921740315,2.850954725118996,4.809349305061798,1084.931882734961,12,784.6221609250758,0,5,0,2,2,0
1304,7297,28203.615263576237,697.9669744476136,"[211, 211]",2,1147.7216653279686,26297.239028018066,2660.959661070097,-1.1019376459935275,250,65,2067.3670479733096,37245.38124628716,52.442003923588544,5.104204638383878,1012.427928745455,21,521.3888460873098,2808.9963153346966,18,237.2657241428937,12,16,0
1624,999,2222.9776017642703,373.4510352203565,"[285, 448]",0,2012.262293907156,0,3261.673580418346,-0.04444231796862595,65,54,330.11070150442816,6188.212918907401,1.7371464840873718,6.194407326233635,208.20555779006264,16,210.71530785711388,0,3,0,3,2,0
1144,1579,1775.9025705516574,1889.290713801058,"[167, 689]",0,1058.1665794324654,717.7359911191922,258.2729592500308,-1.662207766331218,62,16,3038.525259560828,7235.0250045317935,10.953381914936235,4.582029768544517,475.3034634707386,16,0,0,3,0,10,6,0
1721,4000,9942.19274062631,2585.646251022754,"[693, 693]",1,0,9942.19274062631,567.3668080659527,0.006315434998611192,51,9,0,14499.321664690877,1.9053768000911353,3.624830416172719,377.8316155370345,0,0,0,0,0,3,5,0
1718,735,0,1385.6868910727426,"[342, 366]",0,0,0,266.61394016535456,0.004122868390486862,21,1,1168.208364305699,3186.373511509237,0.455539901033531,4.335202056475152,9.403591482393097,10,0,0,0,0,5,3,0
1815,1276,1958.2307499173462,0,"[177, 234]",0,1101.418635320899,856.8121145964475,1364.2164929160851,-0.4513466812055179,75,39,2816.924496455683,6139.371739289113,12.881946578772432,4.8114198583770476,71.12845284011524,30,0,0,3,0,3,4,0
1073,1569,4688.144237517006,630.255171115416,"[423, 1]",0,0,4687.972414468508,334.17361188169957,-0.7227756827310914,84,38,2514.8692328965735,8420.576852828588,9.139027707963384,5.366843118437596,689.6814950492499,25,0.1718230484984815,0,5,0,9,10,0
1314,1557,2129.2584723454456,2234.4315119699986,"[97, 652]",0,932.7149574165165,1118.6515427137037,1686.213662003583,0.2861754619635087,56,23,126.88693685626082,6233.327253217771,4.49456321668771,4.003421485688999,304.54370184631665,19,77.89197221522531,0,4,0,5,3,0
1695,827,219.18503742790693,1626.2644660192902,"[651, 650]",0,0,0,0,-0.03592678883957982,19,1,0,1957.2613598868252,1.2221300611571906,2.366700556090478,34.01615508156779,1,219.18503742790693,0,0,0,3,3,0
1277,819,468.9640466686041,273.69796191873274,"[9, 92]",1,0,468.9640466686041,459.3382523341453,6.332393130700727,43,4,2027.8145401220363,3708.1322638004294,21.509931401801925,4.527634021734346,32.668467825629335,25,0,0,0,0,5,3,0
1405,122,0,0,"[406, 417]",0,0,0,364.7150881868004,0.0004266176227287917,5,1,0,380.05183260217376,0.02825681044165564,3.1151789557555225,0,1,0,0,0,0,0,1,0
1668,1662,1251.0484399971704,1970.4410526514375,"[463, 375]",0,0,1209.3643240091558,0,0.09246457846750343,75,8,4171.565151375204,7709.917928714555,2.3944355821381613,4.638939788636916,91.32917463388904,8,0,0,4,41.68411598801475,3,3,0
1839,1357,1949.899955978633,2268.9819055921917,"[75, 281]",1,1220.6137912372951,567.0416050390902,750.6977895201878,-0.02575174491160291,43,21,453.6843823127175,6358.7625741755155,2.8015381319756396,4.685897254366629,593.4565326547886,11,162.24455970224722,0,6,0,3,5,0
1310,856,1431.2014089368115,2227.3419988309497,"[363, 287]",0,634.2844869713485,368.2475009336743,744.5483375495535,-0.08187574544545455,36,18,324.11958869751106,4835.1332029196465,1.3711435908163607,5.6485200968687455,180.841547705001,14,428.6694210317889,0,3,0,7,5,0
1779,1639,1494.1198697639368,2579.367005493191,"[363, 75]",1,55.10381311719367,362.04875327992795,530.2299346336608,-0.1804405524814431,61,4,1881.525041358097,6614.036970397665,4.9532567329418855,4.035409988040064,61.64042679433119,22,0,0,1,1076.9673033668153,11,5,0
1124,1008,0,152.3379818814459,"[314, 314]",0,0,0,638.9290126118623,-0.036405125916843945,11,0,0,854.7512690227609,0.7084972402896357,0.8479675287924215,93.97354949233917,3,0,0,0,0,1,4,0
1386,2705,1341.5177045961834,3289.292407542183,"[40, 633]",0,0,307.5102946381081,1420.2972609548829,0.3018600650569704,113,26,5144.000616783148,11622.075819442975,4.745945384360682,4.296516014581506,669.8682892056618,32,1034.0074099580752,0,3,0,10,10,0
1413,2361,4672.996463201618,2650.2692306678005,"[71, 71]",0,0,2074.7694212906977,5715.968518815708,-0.20080976839008782,68,18,1833.0261221673345,15256.885239653806,5.238147919199688,6.462043727087592,494.13214380716323,6,0,132.30557332555847,6,2598.227041910921,15,6,0
1180,7237,8980.724905413645,8520.540428061498,"[627, 627]",4,1972.630739754459,3264.817475638522,6017.158652439931,-0.13481188082513912,253,46,7476.561445312321,33648.46110425774,11.789718298943834,4.649504090680909,686.2940588183125,43,1687.6787919518451,87.74865966358557,12,2055.5978980688205,30,24,0
1247,1792,1336.0104958634713,3041.646074940075,"[65, 198]",0,617.0549094366628,171.58328595539044,470.9509973044166,0.6930505317774627,55,19,1449.3500106660413,6649.50477581833,24.542834725710826,3.7106611472200504,1026.411231038694,27,81.10102871853854,0,2,466.27127175287956,10,10,0
1240,1394,1844.2311298041632,3139.7564261878206,"[318, 179]",1,1383.0195115806346,383.31964600830366,3075.7228402743995,0.33848703554419146,86,15,572.0882034865664,9048.362234505978,7.083796057381081,6.4909341710946755,268.741055699293,22,77.89197221522531,0,2,0,13,10,0
1819,1308,2450.152025608767,134.95683389709566,"[14, 258]",0,671.4115519995964,1532.3914235448492,3159.033401070982,0.17171345195607524,64,26,884.2879393183706,6843.6714261408,4.807343738746912,5.232164698884404,306.89048433666267,30,237.0212538542519,0,4,9.32779621006921,6,9,0
1292,1043,1425.070391181409,193.18002629108983,"[22, 197]",0,0,84.91632011028592,0,1.3244759643346666,13,0,960.6694904461507,3171.1274384315557,13.913799407138082,3.0403906408739747,96.59001314554492,7,0,0,0,1340.154071071123,1,5,0
1404,1386,45.6111189136197,627.968326120588,"[9, 412]",2,45.6111189136197,0,0,-1.9964810187676711,71,5,5275.176639771916,6761.79691837367,17.776326999742945,4.878641355247958,106.02863745362441,41,0,0,1,0,5,1,0
1479,1115,1299.435999090901,45.643913562513625,"[77, 226]",0,52.66356629428915,1173.5098062104366,0,0.02831531013641675,37,17,1981.52548486248,4058.5782209185,4.315250010975348,3.6399804671914797,393.8116684329043,14,0,0,2,73.26262658617537,2,5,0
